rank_2024,rank_2023,rank_2022,rank_2021,rank_2020,rank_2019,Firma,Miejscowość,GPW,Rok założenia (KRS),Rok założenia  biznesu w,REGON,KRS,NIP,Forma prawna,PK,Opis,Lista200,Rodzaj właściciela,S/J,year,current_assets,depreciation,employment,equity,exports,fixed_assets,gross_profit,income_tax,liabilities_and_provisions,net_profit,operating_profit,sales,total_assets,total_liabilities,wages_total
266.0,276,297.0,242.0,220.0,312.0,"Action SA, Piaseczno",Piaseczno,SG),1993,2004.0,11909816,214038.0,5271107221,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,"media, telekomunkacja, IT",400,J,2021,484002.0,8164.0,458.0,401354.0,1353637.0,151022.0,113673.0,,233670.0,100982.0,116202.0,2306870.0,635024.0,,59923.0
266.0,276,297.0,242.0,220.0,312.0,"Action SA, Piaseczno",Piaseczno,SG),1993,2004.0,11909816,214038.0,5271107221,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,"media, telekomunkacja, IT",400,J,2022,498325.0,8580.0,521.0,442008.0,1332793.0,148028.0,59539.0,,204345.0,49491.0,53479.0,2366968.0,646353.0,,68327.0
266.0,276,297.0,242.0,220.0,312.0,"Action SA, Piaseczno",Piaseczno,SG),1993,2004.0,11909816,214038.0,5271107221,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,"media, telekomunkacja, IT",400,J,2023,541652.0,9052.0,570.0,448819.0,1455656.0,143659.0,46928.0,,236492.0,37717.0,44357.0,2497547.0,685311.0,,74386.0
266.0,276,297.0,242.0,220.0,312.0,"Action SA, Piaseczno",Piaseczno,SG),1993,2004.0,11909816,214038.0,5271107221,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,"media, telekomunkacja, IT",400,J,2024,513094.0,8983.0,550.0,411277.0,1182198.0,141845.0,50192.0,8964.0,243662.0,41228.0,46328.0,2534056.0,654939.0,,77592.0
1392.0,1410,1372.0,1313.0,1392.0,1561.0,"Wirtualna Polska Media SA, Warszawa",Warszawa,SG),1995,2010.0,142742958,580004.0,5272645593,SA,6312,Działalność portali internetowych,"media, telekomunkacja, IT",450,J,2019,150521.0,72396.0,,506944.0,0.0,881041.0,92788.0,,,71481.0,103666.0,371425.0,1031562.0,524618.0,80529.0
1392.0,1410,1372.0,1313.0,1392.0,1561.0,"Wirtualna Polska Media SA, Warszawa",Warszawa,SG),1995,2010.0,142742958,580004.0,5272645593,SA,6312,Działalność portali internetowych,"media, telekomunkacja, IT",450,J,2020,282282.0,65334.0,,602326.0,0.0,861758.0,105615.0,,541714.0,94418.0,142139.0,403082.0,1144040.0,,83229.0
1392.0,1410,1372.0,1313.0,1392.0,1561.0,"Wirtualna Polska Media SA, Warszawa",Warszawa,SG),1995,2010.0,142742958,580004.0,5272645593,SA,6312,Działalność portali internetowych,"media, telekomunkacja, IT",450,J,2021,268092.0,67602.0,,661112.0,0.0,840788.0,183621.0,,447768.0,147832.0,187521.0,491740.0,1108880.0,,106699.0
1392.0,1410,1372.0,1313.0,1392.0,1561.0,"Wirtualna Polska Media SA, Warszawa",Warszawa,SG),1995,2010.0,142742958,580004.0,5272645593,SA,6312,Działalność portali internetowych,"media, telekomunkacja, IT",450,J,2022,256875.0,74889.0,,691371.0,0.0,1382576.0,169911.0,,948080.0,130202.0,199639.0,571233.0,1639451.0,,121056.0
1392.0,1410,1372.0,1313.0,1392.0,1561.0,"Wirtualna Polska Media SA, Warszawa",Warszawa,SG),1995,2010.0,142742958,580004.0,5272645593,SA,6312,Działalność portali internetowych,"media, telekomunkacja, IT",450,J,2023,206760.0,82594.0,,793440.0,0.0,1542225.0,181040.0,,953787.0,151241.0,226278.0,566223.0,1748985.0,,134599.0
1392.0,1410,1372.0,1313.0,1392.0,1561.0,"Wirtualna Polska Media SA, Warszawa",Warszawa,SG),1995,2010.0,142742958,580004.0,5272645593,SA,6312,Działalność portali internetowych,"media, telekomunkacja, IT",450,J,2024,207313.0,90213.0,,888122.0,0.0,1592993.0,197559.0,23075.0,912184.0,174484.0,248090.0,587751.0,1800306.0,,155448.0
641.0,631,617.0,490.0,878.0,892.0,"Grodno SA GK, Nieporęt",Nieporęt,SG),2009,2009.0,12144675,341683.0,5361097644,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,handel hurtowy,450,S,2019,167215.0,4573.0,440.0,77591.0,2344.0,100968.0,11063.0,,,8451.0,13741.0,579700.0,268183.0,190592.0,39740.0
641.0,631,617.0,490.0,878.0,892.0,"Grodno SA GK, Nieporęt",Nieporęt,SG),2009,2009.0,12144675,341683.0,5361097644,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,handel hurtowy,450,S,2020,197637.0,5147.0,446.0,86709.0,3077.0,119741.0,13102.0,,230669.0,10348.0,14531.0,679387.0,317378.0,,57183.0
641.0,631,617.0,490.0,878.0,892.0,"Grodno SA GK, Nieporęt",Nieporęt,SG),2009,2009.0,12144675,341683.0,5361097644,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,handel hurtowy,450,S,2021,308267.0,6309.0,565.0,126616.0,22284.0,143470.0,52403.0,,325121.0,43138.0,48541.0,1177023.0,451737.0,,84684.0
641.0,631,617.0,490.0,878.0,892.0,"Grodno SA GK, Nieporęt",Nieporęt,SG),2009,2009.0,12144675,341683.0,5361097644,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,handel hurtowy,450,S,2022,338288.0,8136.0,710.0,133777.0,22813.0,156715.0,24423.0,,361226.0,20081.0,31009.0,1223628.0,495003.0,,106409.0
641.0,631,617.0,490.0,878.0,892.0,"Grodno SA GK, Nieporęt",Nieporęt,SG),2009,2009.0,12144675,341683.0,5361097644,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,handel hurtowy,450,S,2023,351473.42489,9670.19276,746.0,153508.34746,15457.22223,147714.63219,13231.11781,,250390.79996,9904.33081,20321.00892999999,1196790.935939999,499188.0570800001,,98044.50981
641.0,631,617.0,490.0,878.0,892.0,"Grodno SA GK, Nieporęt",Nieporęt,SG),2009,2009.0,12144675,341683.0,5361097644,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,handel hurtowy,450,S,2024,320224.87964602,10522.31366093,740.0,134171.35676099,18439.49825,156849.22514652,-21643.307747445,-2212.069,254508.10270876,-19431.23874744499,-12761.26444262,1193268.06297665,477074.10479254,,111214.19844
113.0,123,109.0,111.0,127.0,129.0,"Grupa Kęty SA GK, Kęty",Kęty,SG),1953,2002.0,70614970,121845.0,5490001468,SA,2442,Produkcja wyrobów z aluminium i stopów aluminium,produkcja,425,S,2019,1098177.0,137650.0,5172.19,1476137.0,1510997.0,1677409.0,363697.0,,,295367.0,385471.0,3215535.0,2775586.0,1299449.0,456338.0
113.0,123,109.0,111.0,127.0,129.0,"Grupa Kęty SA GK, Kęty",Kęty,SG),1953,2002.0,70614970,121845.0,5490001468,SA,2442,Produkcja wyrobów z aluminium i stopów aluminium,produkcja,425,S,2020,1217208.0,146593.0,5231.83,1586936.0,1734956.0,1671676.0,505234.0,,1301948.0,430518.0,525825.0,3533340.0,2888884.0,,493821.0
113.0,123,109.0,111.0,127.0,129.0,"Grupa Kęty SA GK, Kęty",Kęty,SG),1953,2002.0,70614970,121845.0,5490001468,SA,2442,Produkcja wyrobów z aluminium i stopów aluminium,produkcja,425,S,2021,1804027.0,153646.0,5572.0,1769443.0,2288095.0,1722788.0,732905.0,,1757372.0,595368.0,746048.0,4597575.0,3526815.0,,558704.0
113.0,123,109.0,111.0,127.0,129.0,"Grupa Kęty SA GK, Kęty",Kęty,SG),1953,2002.0,70614970,121845.0,5490001468,SA,2442,Produkcja wyrobów z aluminium i stopów aluminium,produkcja,425,S,2022,1982890.0,45481.0,5545.0,1941586.0,3073471.0,1903253.0,798957.0,,1944557.0,679652.0,865183.0,5930865.0,3886143.0,,606693.0
113.0,123,109.0,111.0,127.0,129.0,"Grupa Kęty SA GK, Kęty",Kęty,SG),1953,2002.0,70614970,121845.0,5490001468,SA,2442,Produkcja wyrobów z aluminium i stopów aluminium,produkcja,425,S,2023,1558437.0,180603.0,5446.0,1890387.0,2645814.0,2096884.0,622178.0,,1764934.0,539980.0,687412.0,5218603.0,3655321.0,,671283.0
113.0,123,109.0,111.0,127.0,129.0,"Grupa Kęty SA GK, Kęty",Kęty,SG),1953,2002.0,70614970,121845.0,5490001468,SA,2442,Produkcja wyrobów z aluminium i stopów aluminium,produkcja,425,S,2024,1648000.0,211000.0,6057.0,1937000.0,2523000.0,2573000.0,649000.0,88000.0,1184000.0,561000.0,721000.0,5144000.0,4221000.0,,724000.0
183.0,182,134.0,151.0,164.0,134.0,"Arctic Paper SA GK, Kostrzyn nad Odrą",Kostrzyn nad Odrą,SG),2008,2008.0,80262255,306944.0,5993051607,SA,2110,Papiernicza,produkcja,540,S,2019,954848.0,86609.0,1498.0,870528.0,2750203.0,1080905.0,157931.0,,,124681.0,191422.0,3117118.0,2035753.0,1165225.0,390751.0
183.0,182,134.0,151.0,164.0,134.0,"Arctic Paper SA GK, Kostrzyn nad Odrą",Kostrzyn nad Odrą,SG),2008,2008.0,80262255,306944.0,5993051607,SA,2110,Papiernicza,produkcja,540,S,2020,942143.0,113125.9250013098,1522.0,1033033.3283534,2505756.273755676,1194503.0,122318.0,,1103612.0,103585.6351929242,158242.0413156962,2847450.311085995,2136646.0,,395503.0
183.0,182,134.0,151.0,164.0,134.0,"Arctic Paper SA GK, Kostrzyn nad Odrą",Kostrzyn nad Odrą,SG),2008,2008.0,80262255,306944.0,5993051607,SA,2110,Papiernicza,produkcja,540,S,2021,1087516.0,114672.0,1509.0,1242996.0,3036615.0,1301750.0,223115.0,,1146270.0,175907.0,244570.0,3412576.0,2389266.0,,423317.0
183.0,182,134.0,151.0,164.0,134.0,"Arctic Paper SA GK, Kostrzyn nad Odrą",Kostrzyn nad Odrą,SG),2008,2008.0,80262255,306944.0,5993051607,SA,2110,Papiernicza,produkcja,540,S,2022,1882618.0,130994.0,1525.0,2052182.0,4296472.0,1371867.0,927577.0,,1202303.0,756822.0,842979.0,4894276.0,3254485.0,,500924.0
183.0,182,134.0,151.0,164.0,134.0,"Arctic Paper SA GK, Kostrzyn nad Odrą",Kostrzyn nad Odrą,SG),2008,2008.0,80262255,306944.0,5993051607,SA,2110,Papiernicza,produkcja,540,S,2023,1430616.0,118237.0,1500.0,1801508.0,3133923.0,1292262.0,340917.0,,921370.0,272388.0,357068.0,3549153.0,2722878.0,,445979.0
183.0,182,134.0,151.0,164.0,134.0,"Arctic Paper SA GK, Kostrzyn nad Odrą",Kostrzyn nad Odrą,SG),2008,2008.0,80262255,306944.0,5993051607,SA,2110,Papiernicza,produkcja,540,S,2024,1264636.0,114302.0,1490.0,1768723.0,3008017.0,1492327.0,192449.0,31344.0,988240.0,161105.0,184294.0,3434693.0,2756963.0,,447197.0
10.0,14,18.0,27.0,36.0,46.0,"Dino Polska SA GK, Krotoszyn",Krotoszyn,SG),1999,2007.0,300820828,408273.0,6211766191,SA,4711,"Sprzedaż detaliczna prowadzona w niewyspecjalizowanych sklepach z przewagą żywności, napojów i wyrobów tytoniowych",handel detaliczny,400,S,2019,1134987.0,163517.0,20630.0,1622353.0,0.0,3215763.0,502460.0,,,410907.0,561909.0,7646547.0,4350750.0,2728397.0,847542.0
10.0,14,18.0,27.0,36.0,46.0,"Dino Polska SA GK, Krotoszyn",Krotoszyn,SG),1999,2007.0,300820828,408273.0,6211766191,SA,4711,"Sprzedaż detaliczna prowadzona w niewyspecjalizowanych sklepach z przewagą żywności, napojów i wyrobów tytoniowych",handel detaliczny,400,S,2020,1516698.0,198146.0,25840.0,2266563.0,0.0,4053812.0,789000.0,,3303947.0,643917.0,837859.0,10125815.0,5570510.0,,1192048.0
10.0,14,18.0,27.0,36.0,46.0,"Dino Polska SA GK, Krotoszyn",Krotoszyn,SG),1999,2007.0,300820828,408273.0,6211766191,SA,4711,"Sprzedaż detaliczna prowadzona w niewyspecjalizowanych sklepach z przewagą żywności, napojów i wyrobów tytoniowych",handel detaliczny,400,S,2021,1985184.0,247343.0,32426.0,3070190.0,0.0,5183347.0,978409.0,,4098341.0,805303.0,1023993.0,13362012.0,7168531.0,,1555678.0
10.0,14,18.0,27.0,36.0,46.0,"Dino Polska SA GK, Krotoszyn",Krotoszyn,SG),1999,2007.0,300820828,408273.0,6211766191,SA,4711,"Sprzedaż detaliczna prowadzona w niewyspecjalizowanych sklepach z przewagą żywności, napojów i wyrobów tytoniowych",handel detaliczny,400,S,2022,2706706.0,80756.0,37386.0,4203783.0,0.0,6296353.0,1401618.0,,4799276.0,1132087.0,1537819.0,19801622.0,9003059.0,,2097998.0
10.0,14,18.0,27.0,36.0,46.0,"Dino Polska SA GK, Krotoszyn",Krotoszyn,SG),1999,2007.0,300820828,408273.0,6211766191,SA,4711,"Sprzedaż detaliczna prowadzona w niewyspecjalizowanych sklepach z przewagą żywności, napojów i wyrobów tytoniowych",handel detaliczny,400,S,2023,3253165.0,356828.0,41883.0,5605311.0,0.0,7124550.0,1738981.0,,4772404.0,1405327.0,1875855.0,25666255.0,10377715.0,,2729866.0
10.0,14,18.0,27.0,36.0,46.0,"Dino Polska SA GK, Krotoszyn",Krotoszyn,SG),1999,2007.0,300820828,408273.0,6211766191,SA,4711,"Sprzedaż detaliczna prowadzona w niewyspecjalizowanych sklepach z przewagą żywności, napojów i wyrobów tytoniowych",handel detaliczny,400,S,2024,4439416.0,409179.0,49887.0,7102434.0,0.0,8616378.0,1793563.0,287834.0,5953360.0,1505729.0,1908330.0,29273792.0,13055794.0,,3533656.0
1157.0,1072,883.0,970.0,1074.0,899.0,"Orzeł Biały SA GK, Piekary Śląskie",Piekary Śląskie,SG),1992,2002.0,270647152,99792.0,6260003139,SA,3832,Odzysk surowców z materiałów segregowanych,usługi,540,S,2019,257161.0,10116.0,432.0,282807.0,257398.0,148992.0,23706.0,,,19299.0,26096.0,616834.0,406153.0,123346.0,46699.0
1157.0,1072,883.0,970.0,1074.0,899.0,"Orzeł Biały SA GK, Piekary Śląskie",Piekary Śląskie,SG),1992,2002.0,270647152,99792.0,6260003139,SA,3832,Odzysk surowców z materiałów segregowanych,usługi,540,S,2020,272450.0,10484.0,399.0,322598.0,187307.0,142097.0,57889.0,,91949.0,48639.0,56852.0,512396.0,414547.0,,40473.0
1157.0,1072,883.0,970.0,1074.0,899.0,"Orzeł Biały SA GK, Piekary Śląskie",Piekary Śląskie,SG),1992,2002.0,270647152,99792.0,6260003139,SA,3832,Odzysk surowców z materiałów segregowanych,usługi,540,S,2021,325667.0,9377.0,338.0,386227.0,244990.0,149233.0,82678.0,,88673.0,63428.0,83592.0,662687.0,474900.0,,47192.0
1157.0,1072,883.0,970.0,1074.0,899.0,"Orzeł Biały SA GK, Piekary Śląskie",Piekary Śląskie,SG),1992,2002.0,270647152,99792.0,6260003139,SA,3832,Odzysk surowców z materiałów segregowanych,usługi,540,S,2022,471658.0,9781.0,285.0,484834.0,351155.0,128649.0,128846.0,,115473.0,100375.0,124405.0,885944.0,600307.0,,42279.0
1157.0,1072,883.0,970.0,1074.0,899.0,"Orzeł Biały SA GK, Piekary Śląskie",Piekary Śląskie,SG),1992,2002.0,270647152,99792.0,6260003139,SA,3832,Odzysk surowców z materiałów segregowanych,usługi,540,S,2023,575075.0,10428.0,279.0,601967.0,292712.0,124367.0,134172.0,,97475.0,106522.0,119272.0,736885.0,699442.0,,57511.0
1157.0,1072,883.0,970.0,1074.0,899.0,"Orzeł Biały SA GK, Piekary Śląskie",Piekary Śląskie,SG),1992,2002.0,270647152,99792.0,6260003139,SA,3832,Odzysk surowców z materiałów segregowanych,usługi,540,S,2024,641253.0,21852.0,271.0,681190.0,290083.0,122804.0,121521.0,22163.0,82867.0,99358.0,105292.0,699020.0,764057.0,,48436.0
418.0,476,313.0,350.0,695.0,358.0,"Stalprofil SA GK, Dąbrowa Górnicza",Dąbrowa Górnicza,SG),1988,2002.0,1367518,113043.0,6290012166,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2019,652539.0,12678.0,260.0,378948.0,122253.0,290189.0,26718.0,,,21853.0,28375.0,1429256.0,942728.0,563780.0,53298.0
418.0,476,313.0,350.0,695.0,358.0,"Stalprofil SA GK, Dąbrowa Górnicza",Dąbrowa Górnicza,SG),1988,2002.0,1367518,113043.0,6290012166,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2020,613891.0,14152.0,265.0,403443.0,233973.0,303935.0,34237.0,,514383.0,27256.0,14189.0,1550757.0,917826.0,,59428.0
418.0,476,313.0,350.0,695.0,358.0,"Stalprofil SA GK, Dąbrowa Górnicza",Dąbrowa Górnicza,SG),1988,2002.0,1367518,113043.0,6290012166,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2021,896557.0,15060.0,543.0,522249.0,171317.0,307392.0,152752.0,,681700.0,123315.0,148116.0,1648282.0,1203949.0,,72544.0
418.0,476,313.0,350.0,695.0,358.0,"Stalprofil SA GK, Dąbrowa Górnicza",Dąbrowa Górnicza,SG),1988,2002.0,1367518,113043.0,6290012166,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2022,793269.0,16127.0,552.0,587433.0,225713.0,329530.0,108754.0,,535366.0,87695.0,109393.0,2215582.0,1122799.0,,74428.0
418.0,476,313.0,350.0,695.0,358.0,"Stalprofil SA GK, Dąbrowa Górnicza",Dąbrowa Górnicza,SG),1988,2002.0,1367518,113043.0,6290012166,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2023,664377.0,17424.0,545.0,593426.0,188832.0,353396.0,25504.0,,424347.0,20304.0,37159.0,1533792.0,1017773.0,,75180.0
418.0,476,313.0,350.0,695.0,358.0,"Stalprofil SA GK, Dąbrowa Górnicza",Dąbrowa Górnicza,SG),1988,2002.0,1367518,113043.0,6290012166,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2024,838739.0,19085.0,559.0,605605.0,139401.0,358744.0,23892.0,5256.0,691877.0,18636.0,27868.0,1704031.0,1197483.0,,81524.0
34.0,21,12.0,24.0,47.0,39.0,"Jastrzębska Spółka Węglowa SA, Jastrzębie–Zdrój",Jastrzębie-Zdrój,SG),1993,2001.0,271747631,72093.0,6330005110,SA,510,Wydobywanie węgla kamiennego,górnictwo i hutnictwo,124,J,2019,2753700.0,878600.0,22038.0,7876800.0,4087900.0,11243600.0,432300.0,,,330400.0,528300.0,11268800.0,13997300.0,6120500.0,3726900.0
34.0,21,12.0,24.0,47.0,39.0,"Jastrzębska Spółka Węglowa SA, Jastrzębie–Zdrój",Jastrzębie-Zdrój,SG),1993,2001.0,271747631,72093.0,6330005110,SA,510,Wydobywanie węgla kamiennego,górnictwo i hutnictwo,124,J,2020,2851000.0,935000.0,30593.0,6344200.0,3610500.0,11104500.0,-1884200.0,,7611300.0,-1541100.0,-1748200.0,8669500.0,13955500.0,,3610500.0
34.0,21,12.0,24.0,47.0,39.0,"Jastrzębska Spółka Węglowa SA, Jastrzębie–Zdrój",Jastrzębie-Zdrój,SG),1993,2001.0,271747631,72093.0,6330005110,SA,510,Wydobywanie węgla kamiennego,górnictwo i hutnictwo,124,J,2021,3722900.0,1039400.0,31916.0,6692500.0,5964500.0,11372300.0,402800.0,,8402700.0,329900.0,527700.0,13550400.0,15095200.0,,3774000.0
34.0,21,12.0,24.0,47.0,39.0,"Jastrzębska Spółka Węglowa SA, Jastrzębie–Zdrój",Jastrzębie-Zdrój,SG),1993,2001.0,271747631,72093.0,6330005110,SA,510,Wydobywanie węgla kamiennego,górnictwo i hutnictwo,124,J,2022,6446100.0,1045500.0,21239.0,13831000.0,11097200.0,16090500.0,8807500.0,,8705600.0,7115800.0,8817400.0,25770900.0,22536600.0,,4633600.0
34.0,21,12.0,24.0,47.0,39.0,"Jastrzębska Spółka Węglowa SA, Jastrzębie–Zdrój",Jastrzębie-Zdrój,SG),1993,2001.0,271747631,72093.0,6330005110,SA,510,Wydobywanie węgla kamiennego,górnictwo i hutnictwo,124,J,2023,4979800.0,1549300.0,21281.0,15272300.0,7825700.0,18803200.0,3336400.0,,8510700.0,1387200.0,3360700.0,19757700.0,23783000.0,,6002800.0
34.0,21,12.0,24.0,47.0,39.0,"Jastrzębska Spółka Węglowa SA, Jastrzębie–Zdrój",Jastrzębie-Zdrój,SG),1993,2001.0,271747631,72093.0,6330005110,SA,510,Wydobywanie węgla kamiennego,górnictwo i hutnictwo,124,J,2024,3788200.0,1527300.0,21499.0,8998800.0,5862300.0,14132900.0,-7798400.0,-1467000.0,8922300.0,-6331400.0,-7586300.0,14391200.0,17921100.0,,5778900.0
149.0,177,230.0,252.0,292.0,346.0,"Auto Partner SA GK, Bieruń",Bieruń,SG),1993,2007.0,276249079,291327.0,6340011017,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2019,595633.0,20084.0,1644.0,372197.0,569308.0,135893.0,74236.0,,,58714.0,83775.0,1479373.0,731526.0,359329.0,102959.0
149.0,177,230.0,252.0,292.0,346.0,"Auto Partner SA GK, Bieruń",Bieruń,SG),1993,2007.0,276249079,291327.0,6340011017,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2020,644386.0,23505.0,1782.0,482927.0,707109.0,147166.0,138343.0,,308625.0,110982.0,150282.0,1670441.0,791552.0,,137402.0
149.0,177,230.0,252.0,292.0,346.0,"Auto Partner SA GK, Bieruń",Bieruń,SG),1993,2007.0,276249079,291327.0,6340011017,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2021,1008068.0,26177.0,2142.0,655496.0,1034468.0,194702.0,231455.0,,547274.0,186024.0,239010.0,2262018.0,1202770.0,,146257.0
149.0,177,230.0,252.0,292.0,346.0,"Auto Partner SA GK, Bieruń",Bieruń,SG),1993,2007.0,276249079,291327.0,6340011017,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2022,1285593.0,32849.0,2327.0,842824.0,1407568.0,284690.0,256427.0,,727458.0,207268.0,281369.0,2834701.0,1570283.0,,182057.0
149.0,177,230.0,252.0,292.0,346.0,"Auto Partner SA GK, Bieruń",Bieruń,SG),1993,2007.0,276249079,291327.0,6340011017,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2023,1421381.0,43504.0,2796.0,1046192.0,1827198.0,372542.0,277255.0,,747731.0,223586.0,302724.0,3653384.0,1793923.0,,227455.0
149.0,177,230.0,252.0,292.0,346.0,"Auto Partner SA GK, Bieruń",Bieruń,SG),1993,2007.0,276249079,291327.0,6340011017,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2024,1603446.0,54284.0,2803.0,1234293.0,2043243.0,422481.0,258630.0,50654.0,791634.0,207976.0,289272.0,4112497.0,2025927.0,,269139.0
376.0,351,241.0,253.0,403.0,396.0,"Bowim SA GK, Sosnowiec",Sosnowiec,SG),1995,2001.0,277486060,1104.0,6452244873,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2019,250611.0,5206.251,389.0,104824.847,19712.209,163262.0,3882.0,,,3195.028,15527.159,1302963.845,413873.0,309048.0,31489.0
376.0,351,241.0,253.0,403.0,396.0,"Bowim SA GK, Sosnowiec",Sosnowiec,SG),1995,2001.0,277486060,1104.0,6452244873,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2020,254150.0,5654.623,392.0,118607.3,22701.184,165009.0,20340.0,,300571.0,17532.0,28268.294,1205732.369,419159.0,,30406.0
376.0,351,241.0,253.0,403.0,396.0,"Bowim SA GK, Sosnowiec",Sosnowiec,SG),1995,2001.0,277486060,1104.0,6452244873,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2021,676396.0,6427.0,391.0,266144.0,48495.0,502820.0,195931.0,,410252.0,153339.0,228105.0,2258543.0,1179216.0,,42735.0
376.0,351,241.0,253.0,403.0,396.0,"Bowim SA GK, Sosnowiec",Sosnowiec,SG),1995,2001.0,277486060,1104.0,6452244873,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2022,462628.0,7253.0,388.0,334755.0,74835.0,168435.0,142405.0,,296308.0,111546.0,174674.0,2752642.0,631063.0,,39399.0
376.0,351,241.0,253.0,403.0,396.0,"Bowim SA GK, Sosnowiec",Sosnowiec,SG),1995,2001.0,277486060,1104.0,6452244873,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2023,393516.0,8710.0,386.0,326928.0,8265.0,175219.0,35398.0,,241807.0,13283.0,35398.0,2034232.0,568735.0,,44154.0
376.0,351,241.0,253.0,403.0,396.0,"Bowim SA GK, Sosnowiec",Sosnowiec,SG),1995,2001.0,277486060,1104.0,6452244873,SA,4672,Sprzedaż hurtowa metali i rud metali,produkcja,400,S,2024,358086.0,9268.0,375.0,314654.0,4446.0,183720.65,-12617.0,-2036.0,227153.0,-10581.0,4704.0,1829117.0,541806.65,,47386.0
362.0,379,374.0,354.0,320.0,356.0,"ComArch SA GK, Kraków",Kraków,SG),1993,2001.0,350527377,57567.0,6770065406,SA,6201,Działalność związana z oprogramowaniem,"media, telekomunkacja, IT",400,S,2019,1045973.0,84929.0,6448.0,970756.0,843402.0,796738.0,142369.0,,,104846.0,143383.0,1437423.0,1842711.0,871955.0,802351.0
362.0,379,374.0,354.0,320.0,356.0,"ComArch SA GK, Kraków",Kraków,SG),1993,2001.0,350527377,57567.0,6770065406,SA,6201,Działalność związana z oprogramowaniem,"media, telekomunkacja, IT",400,S,2020,1146985.0,86291.0,6502.0,1098547.0,898810.0,856573.0,164254.0,,905011.0,120631.0,191561.0,1536753.0,2003558.0,,871346.0
362.0,379,374.0,354.0,320.0,356.0,"ComArch SA GK, Kraków",Kraków,SG),1993,2001.0,350527377,57567.0,6770065406,SA,6201,Działalność związana z oprogramowaniem,"media, telekomunkacja, IT",400,S,2021,1223363.0,92099.0,6787.0,1197362.0,940249.0,886885.0,174290.0,,912886.0,115982.0,187227.0,1627149.0,2110248.0,,958681.0
362.0,379,374.0,354.0,320.0,356.0,"ComArch SA GK, Kraków",Kraków,SG),1993,2001.0,350527377,57567.0,6770065406,SA,6201,Działalność związana z oprogramowaniem,"media, telekomunkacja, IT",400,S,2022,1295511.0,93796.0,6920.0,1279690.0,844523.0,976471.0,153367.0,,992292.0,98572.0,147606.0,1858715.0,2271982.0,,1083414.0
362.0,379,374.0,354.0,320.0,356.0,"ComArch SA GK, Kraków",Kraków,SG),1993,2001.0,350527377,57567.0,6770065406,SA,6201,Działalność związana z oprogramowaniem,"media, telekomunkacja, IT",400,S,2023,1346652.0,95729.0,6516.0,1320196.0,751445.0,917217.0,152315.0,,943673.0,93873.0,96261.0,1815839.0,2263869.0,,1113541.0
362.0,379,374.0,354.0,320.0,356.0,"ComArch SA GK, Kraków",Kraków,SG),1993,2001.0,350527377,57567.0,6770065406,SA,6201,Działalność związana z oprogramowaniem,"media, telekomunkacja, IT",400,S,2024,1344302.0,100859.0,6500.0,1320596.0,772888.0,898741.0,119569.0,62086.0,922447.0,57483.0,101035.0,1916425.0,2243043.0,,1160558.0
